,title,url,date,keyword,creator,view,likes,depart,depart1,language,text,new_text,key_words
645,"업무효율을 90% 이상 올려주는 '미친 협업툴 3개' 알려드림 (Slack, Asana, XELF etc.)",https://www.youtube.com/watch?v=Ru_v-s2ODec&pp=ygUFQXNhbmE%3D,2021.1.25,#asana,페이퍼로지 PPT,63526,13,커뮤니케이션,프로젝트관리,한국어,"이번 영상에서는 비대면 재택근무 시대에 걸맞게!
‘분야별 협업툴 BEST3’ 를 소개해 드리겠습니다.

✍🏽 제휴 & 비즈니스 ::: pptlogy@gmail.com
✍🏽 기획 온라인 강의 ::: https://bit.ly/3hPX0Ul
✍🏽 인스타그램 ::: https://bit.ly/2Y9HaLx
✍🏽 XELF X 피피티로지 공모전 ::: 고정댓글 확인!
✍🏽 XELF 바로가기 ::: https://xelf.io
#slack #asana #xelf","업무효율을 90 이상 올려주는 미친 협업툴 3개 알려드림 Slack Asana XELF etc 이번 영상에서는 비대면 재택근무 시대에 걸맞게
분야별 협업툴 BEST3 를 소개해 드리겠습니다
","업무효율, 협업툴, Slack, Asana, XELF, 비대면 재택근무, 분야별, BEST3"
646,먼데이닷컴 vs 아사나: 나에게 더 잘 맞는 프로젝트 관리 툴은?,https://www.youtube.com/watch?v=t515zKoWX-I&pp=ygUJ7JWE7IKs64KY,2020.8.10,,일 잘하는 이대리의 월요일,14854,169,커뮤니케이션,프로젝트관리,한국어,"이대리가 써 본 툴 중 가장 쉬웠던 먼데이닷컴과 아사나! 
먼데이닷컴과 아사나의 실제 화면을 보며 기본 구조, 보기 설정, 자동화 및 연동, 가격 등을 비교해보았습니다. 
어떤 툴을 써야하나 고민이신 분들이라면 꼭 시청하세요!","먼데이닷컴 vs 아사나 나에게 더 잘 맞는 프로젝트 관리 툴은 이대리가 써 본 툴 중 가장 쉬웠던 먼데이닷컴과 아사나 
먼데이닷컴과 아사나의 실제 화면을 보며 기본 구조 보기 설정 자동화 및 연동 가격 등을 비교해보았습니다 
어떤 툴을 써야하나 고민이신 분들이라면 꼭 시청하세요","프로젝트 관리, 먼데이닷컴, 아사나, 화면, 구조, 설정 자동화, 연동, 가격, 비교."
647,최신 버전의 JIRA로 배우는 애자일 프로젝트 관리,https://www.youtube.com/watch?v=Aq3J-rqu-OU&pp=ygUW7ZSE66Gc7KCd7Yq4IOq0gOumrO2ItA%3D%3D,2021.1.28,,프로젝트 매니저,20882,340,커뮤니케이션,프로젝트관리,한국어,"Jira 컨설팅이 필요하면 문의주세요 - https://consulting.morethanair.com

Jira의 새로운 버전이 출시되면서 많은 분들이 사용을 어려워 합니다. 이 영상은 초보자도 쉽게 따라할 수 있는 지라 튜토리얼입니다. 오늘 촬영한 따끈따끈한 최신버전의 지라 사용법 많은 시청 바랍니다.","최신 버전의 JIRA로 배우는 애자일 프로젝트 관리 Jira 컨설팅이 필요하면 문의주세요  

Jira의 새로운 버전이 출시되면서 많은 분들이 사용을 어려워 합니다 이 영상은 초보자도 쉽게 따라할 수 있는 지라 튜토리얼입니다 오늘 촬영한 따끈따끈한 최신버전의 지라 사용법 많은 시청 바랍니다","Jira, 애자일 프로젝트 관리, 지라 컨설팅, 초보자, 튜토리얼, 디지털 혁신."
648,인생 효율 2배로 늘리는 법 - (Jira 활용),https://www.youtube.com/watch?v=QZHSTIWDTC8&pp=ygUEamlyYQ%3D%3D,2022.5.16,,라매개발자,12374,211,커뮤니케이션,프로젝트관리,한국어,"지라를 프로젝트뿐만 아니라 인생관리에 써봤습니다.
능률이 2배로 오르는 경험을 해서 이 경험 공유하려 합니다.","인생 효율 2배로 늘리는 법  Jira 활용 지라를 프로젝트뿐만 아니라 인생관리에 써봤습니다
능률이 2배로 오르는 경험을 해서 이 경험 공유하려 합니다","Jira, 프로젝트 관리, 인생관리, 효율적인 일 처리, 디지털 도구, 혁신적인 생산성, 업무 자동화, 디지털 변혁, 디지털 업무 방식, 디지털 혁신 전략"
649,Jira 사용법 : 초보자를 위한 Atlassian Jira 튜토리얼 (애자일 프로젝트 관리) /Jira 무료 강의 (아틀라시안 지라),https://www.youtube.com/watch?v=Vwa7BQ6WFYw&pp=ygUEamlyYQ%3D%3D,2022.8.8,,Open Source Consulting - 오픈소스컨설팅,13965,132,커뮤니케이션,프로젝트관리,한국어,"안녕하세요!  2021년 Atlassian 올해의 파트너사 오픈소스컨설팅입니다. 

Jira를 처음 사용하시는 분들은 어떻게 사용을 시작할지, 어떤 방식으로 조직에 적용해야 할지 많이들 고민하고 계실텐데요. 아틀라시안의 공식 플래티넘 파트너사 오픈소스컨설팅에서 처음 Jira를 사용하는 유저 분들을 위해 Jira 튜토리얼과 프로젝트 생성 방법을 포함한 Jira 강의를 제공합니다. 이 과정을 마치면 Jira에서 프로젝트를 생성하고 각 조직과 팀에 맞게 Jira를 세팅하는 방법을 알게 되실 것입니다. 

그 중 가장 첫번째 차시 1. Jira 개요를 무료로 공개합니다. 이번 회차를 수강하면,
1️⃣Jira의 개념과 Jira를 사용해야 하는 이유에 대해서 이해할 수 있고, 
2️⃣Jira 구축 방식별 차잇점과 제품 종류에 따른 직무별 적용 사례를 이해할 수 있고, 
3️⃣Jira를 기반으로한 Atlassian의 DevOps 툴체인 개념을 이해할 수 있습니다. 

타임스탬프:
0:00:00 - 인사 및 강사 소개 
0:04:34 - 왜 Jira를 사용할까요? 
0:06:23 - 협업, 커뮤니케이션, 가시성, 요구 사항
0:12:21 - Jira란? 
0:17:09 - 제품 관점의 Jira
0:22:13 - Jira 구축 방식 
0:25:04 - Jira 업무 적용 사례 - 반도체 분야 M사
0:26:58 - Jira 업무 적용 사례 - 핀테크 분야 S사

👩‍💻더 자세한 Jira 강의와 튜토리얼이 필요하다면? 
✅ 열린기술공방에서 정식 강의를 만나보세요 : https://sharingtechlabs.com/course/83 

👩‍⚕️Jira나 Confluence 구축이 필요하거나, 전문가의 상담이 필요하다면? 
🚀 지금 바로 전문가와 무료 상담을 해보세요 : https://ax.osci.kr/contact","Jira 사용법  초보자를 위한 Atlassian Jira 튜토리얼 애자일 프로젝트 관리 Jira 무료 강의 아틀라시안 지라 안녕하세요  2021년 Atlassian 올해의 파트너사 오픈소스컨설팅입니다 

Jira를 처음 사용하시는 분들은 어떻게 사용을 시작할지 어떤 방식으로 조직에 적용해야 할지 많이들 고민하고 계실텐데요 아틀라시안의 공식 플래티넘 파트너사 오픈소스컨설팅에서 처음 Jira를 사용하는 유저 분들을 위해 Jira 튜토리얼과 프로젝트 생성 방법을 포함한 Jira 강의를 제공합니다 이 과정을 마치면 Jira에서 프로젝트를 생성하고 각 조직과 팀에 맞게 Jira를 세팅하는 방법을 알게 되실 것입니다 

그 중 가장 첫번째 차시 1 Jira 개요를 무료로 공개합니다 이번 회차를 수강하면
1Jira의 개념과 Jira를 사용해야 하는 이유에 대해서 이해할 수 있고 
2Jira 구축 방식별 차잇점과 제품 종류에 따른 직무별 적용 사례를 이해할 수 있고 
3Jira를 기반으로한 Atlassian의 DevOps 툴체인 개념을 이해할 수 있습니다 

타임스탬프
00000  인사 및 강사 소개 
00434  왜 Jira를 사용할까요 
00623  협업 커뮤니케이션 가시성 요구 사항
01221  Jira란 
01709  제품 관점의 Jira
02213  Jira 구축 방식 
02504  Jira 업무 적용 사례  반도체 분야 M사
02658  Jira 업무 적용 사례  핀테크 분야 S사

더 자세한 Jira 강의와 튜토리얼이 필요하다면 
 열린기술공방에서 정식 강의를 만나보세요   

Jira나 Confluence 구축이 필요하거나 전문가의 상담이 필요하다면 
 지금 바로 전문가와 무료 상담을 해보세요  ","Jira, Atlassian, 프로젝트 관리, 애자일, DevOps, 열린기술공방, 상담, 구축, 협업, 커뮤니케이션, 가시성, 요구 사항."
650,성장하는 조직의 프로젝트 관리 노하우 - Jira 클라우드 활용법,https://www.youtube.com/watch?v=rfvHEWe8cu0&pp=ygUEamlyYQ%3D%3D,2022.4.27,#릴리즈,TalkIT,2329,30,커뮤니케이션,프로젝트관리,한국어,"이분들은 꼭 시청하세요!
- 최근 Jira 를 도입하여 운영 및 내재화에 도움이 필요한 조직
- 프로젝트 관리 목적으로 Jira 도입을 고민하고 있는조직
- 기존 On-Site 환경에서 클라우드 이전에 대해 고려하는 조직
- 인프라 운영/관리에 대한 부담으로 SaaS 모델의 협업 솔루션이 필요한 조직

디지털 트랜스포메이션 시대의 ‘업무 방식’은 계속해서 발전하고 있으며 산업의 요구사항 역시 꾸준히 변화하고 있습니다. 개선된 고객 경험을 제공하기 위해 더 나은 ‘업무 성과’를 창출할 수 있는 효과적인 업무 관리 툴에 대한 필요성도 증가하고 있습니다.

본 웨비나는 단순 메신저 형 협업 툴이나 원페이지 협업 툴이 아닌, 프로젝트 계획부터 완료까지 모든 작업을 추적하고 실시간 맞춤형 대시보드를 제공하는 아틀라시안의 Jira를 소개합니다.

Jira의 기본 개념부터 핵심 기능을 하나씩 살펴보고 고객 사례까지 공유하며 의미 있는 시간을 갖고자 합니다. 평소 Jira에 대한 고민과 궁금한 점이 많았던 분들께서는 많은 관심과 참여 부탁드립니다!
 
[세션 안내]
- 프로젝트 관리 툴 Jira 소개, Jira 핵심 기능 소개 및 데모, Jira 클라우드 플랜 비교, 업계 별 Jira 운영 사례 / 백영빈 Sales Engineer(폴라리스 오피스)

#Atlassian #Jira #지라 # 클라우드 #프로젝트 관리 #Agile #협업 #업무 관리 #릴리즈 관리 #이슈 추적

IT전문방송 토크아이티에서는 매일 테크분야 전문가의 생방송 웨비나가 진행됩니다. 누구든지 무료로 참여하실 수 있으며, 남겨주신 질의에 대한 전문가의 실시간 응답을 경험하실 수 있습니다.

2006년부터 2,000회이상 진행된 다양한 웨비나를 통해 국내외 최신 IT 기술을 확인하세요.  

▶ 토크아이티 웨비나 참여 및 자료 다운로드 : https://talkit.tv
[토크아이티 IT 웨비나 또는 콘텐츠마케팅 문의] : ask@talkit.tv, 02-565-0012","성장하는 조직의 프로젝트 관리 노하우  Jira 클라우드 활용법 이분들은 꼭 시청하세요
 최근 Jira 를 도입하여 운영 및 내재화에 도움이 필요한 조직
 프로젝트 관리 목적으로 Jira 도입을 고민하고 있는조직
 기존 OnSite 환경에서 클라우드 이전에 대해 고려하는 조직
 인프라 운영관리에 대한 부담으로 SaaS 모델의 협업 솔루션이 필요한 조직

디지털 트랜스포메이션 시대의 업무 방식은 계속해서 발전하고 있으며 산업의 요구사항 역시 꾸준히 변화하고 있습니다 개선된 고객 경험을 제공하기 위해 더 나은 업무 성과를 창출할 수 있는 효과적인 업무 관리 툴에 대한 필요성도 증가하고 있습니다

본 웨비나는 단순 메신저 형 협업 툴이나 원페이지 협업 툴이 아닌 프로젝트 계획부터 완료까지 모든 작업을 추적하고 실시간 맞춤형 대시보드를 제공하는 아틀라시안의 Jira를 소개합니다

Jira의 기본 개념부터 핵심 기능을 하나씩 살펴보고 고객 사례까지 공유하며 의미 있는 시간을 갖고자 합니다 평소 Jira에 대한 고민과 궁금한 점이 많았던 분들께서는 많은 관심과 참여 부탁드립니다
 
세션 안내
 프로젝트 관리 툴 Jira 소개 Jira 핵심 기능 소개 및 데모 Jira 클라우드 플랜 비교 업계 별 Jira 운영 사례  백영빈 Sales Engineer폴라리스 오피스

Atlassian Jira 지라  클라우드 프로젝트 관리 Agile 협업 업무 관리 릴리즈 관리 이슈 추적
","디지털 트랜스포메이션, 업무 관리 툴, 프로젝트 관리, 클라우드, SaaS, Agile, 협업, 이슈 추적"
651,Atlassian Jira & Confluence (Cloud ver.) 관리자를 위한 이러닝 과정 소개,https://www.youtube.com/watch?v=eRu7LyKOxIc&pp=ygUEamlyYQ%3D%3D,2022.11.28,#atlassian,Open Source Consulting - 오픈소스컨설팅,473,8,커뮤니케이션,프로젝트관리,한국어,"안녕하세요. 오픈소스컨설팅 열린기술공방입니다. 
본 교육은 Atlassian Jira와 Confluence를 시스템 관점에서 전역 관리하는 사용자를 위한 Admin Course입니다. Jira 전역 관리에 핵심 기능인 '이슈'를 기반으로 사용자 정의하는 방법에 대해 기초 단계부터 이해할 수 있습니다. 또한 Jira와 Confluence를 시스템 관점에서 전역 관리하는 기능을 배우며, 이론과 체계적인 실습을 통해 습득할 수 있습니다.
 * Atlassian Jira & Confluence 도입 후 시스템 전역 관리 기능을 파악하고 설정해야 하는 전역 관리자분들께 강추!
 * 본 교육의 차별화 포인트 * 
  1️⃣Atlassian 한국 공식 플래티넘 파트너사 현직 엔지니어 직강
  2️⃣다년간의 기업 교육 레퍼런스를 통한 실무 노하우 전달
  3️⃣이론 교육을 통한 기본 이해를 바탕으로 실제 Jira & Confluence를 사용하며 따라해보는 실습 위주의 교육
  4️⃣타 Jira & Confluence 일반 교육에서는 찾아볼 수 없는 관리자를 위한 국내 유일 교육 커리큘럼

*  주요 교육 내용
   - Jira 사용 시 권고 사항 및 활용 사례
   - Jira 관리자 설정 - 프로젝트 관리/프로젝트 생성과 핵심 요소/이슈 핵심 요소와 의존 관계/ 이슈 핵심 요소 프로젝트 할당/기본 프로젝트 관리와 이슈 핵심요소/알림과 권한 구성
   - Jira 실습 2 : 시나리오 기반 프로젝트 및 이슈 설정
   - Jira 관리자 설정(실습 포함) - 우선 순위와 이슈 보안/해결책 필드 설정/고급 검색/제품 설정 및 통합/앱 관리/사용자 및 그룹 관리/프로젝트 구성 설정 및 관리 기능
   - Confluence 전역 관리 개요 (Site Administration / Configuration / Atlassian Market place/ Security / Look and feel / Administration) 

자세한 교육 내용 파악을 원하시는 분은 아래 링크를 참고해주세요! 
Jira & Confluence 관리자를 위한 이러닝 과정은 국내 유일의 Jira & Confluence 관리자를 위한 교육으로, 시스템 전역 관리 전체 기능을 파악하고 업무에 바로 적용하길 원하시는 분들은 지금 바로 수강 신청해보세요 🚀

👉👉 교육신청: https://bit.ly/3XIEUrQ
#atlassian #atlassianjira #atlassianconfluence #atlassianadmin #systemadministrator","Atlassian Jira  Confluence Cloud ver 관리자를 위한 이러닝 과정 소개 안녕하세요 오픈소스컨설팅 열린기술공방입니다 
본 교육은 Atlassian Jira와 Confluence를 시스템 관점에서 전역 관리하는 사용자를 위한 Admin Course입니다 Jira 전역 관리에 핵심 기능인 이슈를 기반으로 사용자 정의하는 방법에 대해 기초 단계부터 이해할 수 있습니다 또한 Jira와 Confluence를 시스템 관점에서 전역 관리하는 기능을 배우며 이론과 체계적인 실습을 통해 습득할 수 있습니다
  Atlassian Jira  Confluence 도입 후 시스템 전역 관리 기능을 파악하고 설정해야 하는 전역 관리자분들께 강추
  본 교육의 차별화 포인트  
  1Atlassian 한국 공식 플래티넘 파트너사 현직 엔지니어 직강
  2다년간의 기업 교육 레퍼런스를 통한 실무 노하우 전달
  3이론 교육을 통한 기본 이해를 바탕으로 실제 Jira  Confluence를 사용하며 따라해보는 실습 위주의 교육
  4타 Jira  Confluence 일반 교육에서는 찾아볼 수 없는 관리자를 위한 국내 유일 교육 커리큘럼

  주요 교육 내용
    Jira 사용 시 권고 사항 및 활용 사례
    Jira 관리자 설정  프로젝트 관리프로젝트 생성과 핵심 요소이슈 핵심 요소와 의존 관계 이슈 핵심 요소 프로젝트 할당기본 프로젝트 관리와 이슈 핵심요소알림과 권한 구성
    Jira 실습 2  시나리오 기반 프로젝트 및 이슈 설정
    Jira 관리자 설정실습 포함  우선 순위와 이슈 보안해결책 필드 설정고급 검색제품 설정 및 통합앱 관리사용자 및 그룹 관리프로젝트 구성 설정 및 관리 기능
    Confluence 전역 관리 개요 Site Administration  Configuration  Atlassian Market place Security  Look and feel  Administration 

자세한 교육 내용 파악을 원하시는 분은 아래 링크를 참고해주세요 
Jira  Confluence 관리자를 위한 이러닝 과정은 국내 유일의 Jira  Confluence 관리자를 위한 교육으로 시스템 전역 관리 전체 기능을 파악하고 업무에 바로 적용하길 원하시는 분들은 지금 바로 수강 신청해보세요 

 교육신청 
atlassian atlassianjira atlassianconfluence atlassianadmin systemadministrator","Atlassian, Jira, Confluence, 이슈, 전역 관리, 프로젝트, 설정, 검색, 보안, 통합앱, 시스템 관점, 교육, 디지털 혁신."
652,Jira와 Big Picture를 사용한 스마트한 프로젝트 관리,https://www.youtube.com/watch?v=bqMCQbSOpzc&pp=ygUEamlyYQ%3D%3D,2019.8.2,,프로젝트 매니저,22009,268,커뮤니케이션,프로젝트관리,한국어,"Jira 컨설팅이 필요하면 문의주세요 - https://consulting.morethanair.com

복잡한 프로젝트를 효과적이고 효율적으로 관리하기 위해 지라와 컨플루언스의 사용은 필수적입니다. 그 중 특히 대규모 프로젝트 관리에 도움이 되는 Big Picture 플러그인의 기본적인 사용법에 대해 설명하는 영상입니다.","Jira와 Big Picture를 사용한 스마트한 프로젝트 관리 Jira 컨설팅이 필요하면 문의주세요  

복잡한 프로젝트를 효과적이고 효율적으로 관리하기 위해 지라와 컨플루언스의 사용은 필수적입니다 그 중 특히 대규모 프로젝트 관리에 도움이 되는 Big Picture 플러그인의 기본적인 사용법에 대해 설명하는 영상입니다"," Jira 컨설팅
- 프로젝트 관리
- Big Picture
- 대규모 프로젝트 관리
- 플러그인
- 효과적인 관리
- 효율적인 관리
- 지라
- 컨플루언스"
653,1시간 만에 Jira Service Management 만들기,https://www.youtube.com/watch?v=DVOX9vswup8&pp=ygUEamlyYQ%3D%3D,2021.2.17,아틀라시안 웨비나 (Atlassian Webinar),Polaris Office Atlassian,6521,71,커뮤니케이션,프로젝트관리,한국어,"고객과의 지속적인 커뮤니케이션이 이루어지도록,
이를 통해 고객의 피드백이 제품과 서비스에 반영되도록, 
고객의 요구사항은 투명하게 모니터링될 수 있도록, 
중요한 요청은 신속하게 대응하여 해결할 수 있도록,

고객지원부터 ITSM(IT Service Management)까지 보다 가치 있는 고객 경험을 제공하는 Jira Service Management를 활용하여 누구나 쉽게 서비스 포탈을 구축할 수 있는 가이드부터 고도화된 활용법까지 알려드립니다.

01:01 Jira Service Management의 개념과 이해
02:23 아틀라시안 가입과 Jira Service Management 개설
07:35 Jira Service Management에서의 ITSM 구성
16:31 서비스 포털(고객 문의 창구) 소개
21:47 서비스 포털 설정과 메뉴 구성
27:36 고객의 서비스 요청 수행 과정
34:22 서비스 포털 커스터마이징 (화면, 필드, 워크플로우)
51:02 애드온을 활용한 고도화된 서비스 포털

Jira Service Management 도입을 고민하시거나 관련하여 궁금한 사항은 하기 메일로 문의 주시기 바랍니다.

폴라리스 오피스는 한국 공식 Atlassian Platinum Partner로서 최고 수준의 컨설팅과 교육을 통해 고객사에 최적화된 프로세스를 구축해드립니다.

▶ Email: AtlassianBiz@polarisoffice.com
▶ Homepage: http://partner.polarisofficecorp.com/...","1시간 만에 Jira Service Management 만들기 고객과의 지속적인 커뮤니케이션이 이루어지도록
이를 통해 고객의 피드백이 제품과 서비스에 반영되도록 
고객의 요구사항은 투명하게 모니터링될 수 있도록 
중요한 요청은 신속하게 대응하여 해결할 수 있도록

고객지원부터 ITSMIT Service Management까지 보다 가치 있는 고객 경험을 제공하는 Jira Service Management를 활용하여 누구나 쉽게 서비스 포탈을 구축할 수 있는 가이드부터 고도화된 활용법까지 알려드립니다

0101 Jira Service Management의 개념과 이해
0223 아틀라시안 가입과 Jira Service Management 개설
0735 Jira Service Management에서의 ITSM 구성
1631 서비스 포털고객 문의 창구 소개
2147 서비스 포털 설정과 메뉴 구성
2736 고객의 서비스 요청 수행 과정
3422 서비스 포털 커스터마이징 화면 필드 워크플로우
5102 애드온을 활용한 고도화된 서비스 포털

Jira Service Management 도입을 고민하시거나 관련하여 궁금한 사항은 하기 메일로 문의 주시기 바랍니다

폴라리스 오피스는 한국 공식 Atlassian Platinum Partner로서 최고 수준의 컨설팅과 교육을 통해 고객사에 최적화된 프로세스를 구축해드립니다

 Email AtlassianBizpolarisofficecom
 Homepage ","Jira Service Management, ITSM, 서비스 포털, 커스터마이징, 워크플로우, 애드온, Atlassian Platinum Partner, 컨설팅, 교육, 최적화된 프로세스."
654,"Microsoft Teams 를 소개합니다(장점, 라이센스 등) - [MS Office365 3부-1]",https://www.youtube.com/watch?v=SbhWatEkQkg&pp=ygUHbXN0ZWFtcw%3D%3D,2019.12.3,Office365 / Teams / Microsoft,다우데이타,19337,86,커뮤니케이션,프로젝트관리,한국어,"Microsoft의 협업툴 'Teams'에 대한 소개와 장점, 라이선스 소개에 대한 영상입니다.

Teams 란?
팀 및 조직 구성원 간의 협업을 위한 Office365의 플랫폼으로,  채팅, 파일 및 일정 공유,  화상회의 등 협업에 필요한 기능들을 ""Teams""  한 곳에서 모두 해결하실 수 있습니다.

- Teams 웨비나 바로가기 -
01 | Teams 개요(이번 영상) ▶    • Microsoft Teams 를...  
02 | Teams 사용방법 ▶    • Teams 기능 & 사용방법 마...  
03 | Teams 설정하기 ▶    • Teams 관리자 설정 방법 (...  

Office 365 구매 관련 문의 / 총판사 (주)다우데이타
다우데이타 클라우드 기술지원 센터(지원문의) ▶  daoudata.zendesk.com

* 제품 관련 문의하기 ▶ 
다우데이타 전호준 과장 / 02-3410-5165 / hjjeon@daoudata.co.kr

#Teams #오피스365 #Microsoft","Microsoft Teams 를 소개합니다장점 라이센스 등  MS Office365 3부1 Microsoft의 협업툴 Teams에 대한 소개와 장점 라이선스 소개에 대한 영상입니다

Teams 란
팀 및 조직 구성원 간의 협업을 위한 Office365의 플랫폼으로  채팅 파일 및 일정 공유  화상회의 등 협업에 필요한 기능들을 Teams  한 곳에서 모두 해결하실 수 있습니다

 Teams 웨비나 바로가기 
01  Teams 개요이번 영상      Microsoft Teams 를  
02  Teams 사용방법      Teams 기능  사용방법 마  
03  Teams 설정하기      Teams 관리자 설정 방법   

Office 365 구매 관련 문의  총판사 주다우데이타
다우데이타 클라우드 기술지원 센터지원문의   daoudatazendeskcom

 제품 관련 문의하기  
다우데이타 전호준 과장  0234105165  hjjeondaoudatacokr

Teams 오피스365 Microsoft","Microsoft, Teams, 협업툴, Office365, 채팅, 파일공유, 일정공유, 화상회의, 웨비나, 사용방법, 설정하기, 클라우드, 기술지원, 디지털 혁신."
655,마이크로소프트 팀즈로 효율적으로 협업하는 법,https://www.youtube.com/watch?v=lUC6t1R5vZQ&pp=ygUHbXN0ZWFtcw%3D%3D,2021.6.8,#스타트업,스타트업잡스,30386,759,커뮤니케이션,프로젝트관리,한국어,"스타트업 어떻게 협업하며 일할까?
새로운 멤버가 들어오고 나가도
그대로 적응하고 데이터에 변동성을 낮추는 것.
결국, 시스템입니다.

그 시스템 설계하는 법!
소개해 드립니다.
많은 공유 부탁해요 :)

질의 응답은 후원이나 멤버십 가입하신 분들에게만
하겠습니다.

CONTACT US
✔️실리적인 비즈니스 강의!
https://jobsclass.kr
✔️잡스를 통해 기업/프로덕트 홍보를 희망한다면?!
https://jobs-media.com
#스타트업 #협업툴 #MS팀즈","마이크로소프트 팀즈로 효율적으로 협업하는 법 스타트업 어떻게 협업하며 일할까
새로운 멤버가 들어오고 나가도
그대로 적응하고 데이터에 변동성을 낮추는 것
결국 시스템입니다

그 시스템 설계하는 법
소개해 드립니다
"," 마이크로소프트 팀즈
- 협업
- 스타트업
- 데이터 관리
- 시스템 설계"
656,Teams 기능 & 사용방법 마스터하기 - [MS Office365 3부-2],https://www.youtube.com/watch?v=NMPUq0S_va0&pp=ygUHbXN0ZWFtcw%3D%3D,2019.12.8,Office365 / Teams / Microsoft,다우데이타,81098,244,커뮤니케이션,프로젝트관리,한국어,"채팅, 파일 공유, 화상회의 등 다양한 Teams의 기능을 소개하고 사용방법을 알려드리는 영상입니다.

Teams 란?
팀 및 조직 구성원 간의 협업을 위한 Office365의 플랫폼으로,  채팅, 파일 및 일정 공유,  화상회의 등 협업에 필요한 기능들을 ""Teams""  한 곳에서 모두 해결하실 수 있습니다.

- Teams 웨비나 바로가기 -
01 | Teams 개요▶    • Microsoft Teams 를...  
02 | Teams 사용방법 (이번 영상) ▶    • Teams 기능 & 사용방법 마...  
03 | Teams 설정하기 ▶    • Teams 관리자 설정 방법 (...  

Office 365 구매 관련 문의 / 총판사 (주)다우데이타
다우데이타 전호준 과장 / 02-3410-5165 / hjjeon@daoudata.co.kr
다우데이타 클라우드 기술지원 센터(지원문의) ▶  daoudata.zendesk.com


#Teams #오피스365 #Microsoft","Teams 기능  사용방법 마스터하기  MS Office365 3부2 채팅 파일 공유 화상회의 등 다양한 Teams의 기능을 소개하고 사용방법을 알려드리는 영상입니다

Teams 란
팀 및 조직 구성원 간의 협업을 위한 Office365의 플랫폼으로  채팅 파일 및 일정 공유  화상회의 등 협업에 필요한 기능들을 Teams  한 곳에서 모두 해결하실 수 있습니다

 Teams 웨비나 바로가기 
01  Teams 개요     Microsoft Teams 를  
02  Teams 사용방법 이번 영상      Teams 기능  사용방법 마  
03  Teams 설정하기      Teams 관리자 설정 방법   

Teams 오피스365 Microsoft","Teams, Office365, 협업, 채팅, 파일 공유, 화상회의, 관리자 설정, 디지털 혁신"
657,[팀즈 사용법] Teams 1 MS Teams 메뉴 알아보기,https://www.youtube.com/watch?v=yRrO74HVj84&pp=ygUHbXN0ZWFtcw%3D%3D,2020.4.14,협업은~ Teams!,오마스,12613,54,커뮤니케이션,프로젝트관리,한국어,"코로나19 확산으로 인해 우리 일이 아닌 것 같던 ""재택근무""가 선택이 아닌 필수가 되어버렸습니다.  업무 방식의 변화는 회사도, 직원들도 모두 당황스럽고 힘드신 이 상황을 위해, Microsoft Teams를 무료 또는 구독을 통해 이용하고 계실텐데요~ 

그래서 오마스가 준비했습니다~ Teams를 제대로 활용하기 위한 Teams 사용법을 총 16개의 영상으로 나누어 공개합니다!  우리 회사에서 Teams를 활요하고자 한다면, 필요한 영상을 체크해보세요! 

아는 것이 힘! 

제일 먼저, 백문이불여일견! 한번 보시죠~  
Microsoft Teams의 메뉴 알아보기 입니다! 

From. 스마트워크 주치의, 오마스.","팀즈 사용법 Teams 1 MS Teams 메뉴 알아보기 코로나19 확산으로 인해 우리 일이 아닌 것 같던 재택근무가 선택이 아닌 필수가 되어버렸습니다  업무 방식의 변화는 회사도 직원들도 모두 당황스럽고 힘드신 이 상황을 위해 Microsoft Teams를 무료 또는 구독을 통해 이용하고 계실텐데요 

그래서 오마스가 준비했습니다 Teams를 제대로 활용하기 위한 Teams 사용법을 총 16개의 영상으로 나누어 공개합니다  우리 회사에서 Teams를 활요하고자 한다면 필요한 영상을 체크해보세요 

아는 것이 힘 
Microsoft Teams의 메뉴 알아보기 입니다 

","Teams, Microsoft Teams, 업무 방식 변화, 재택근무, 디지털 혁신"
658,초보자도 쉽게 하는 Teams 사용법 – 미팅 만들고 세팅해서 온라인 회의하기,https://www.youtube.com/watch?v=KK8mw-OtYWE&pp=ygUHbXN0ZWFtcw%3D%3D,2020.9.2,Office 365 꿀팁,오마스,25868,101,커뮤니케이션,프로젝트관리,한국어,"이제 막 Teams를 이용하기 시작한 분들은 어떻게 미팅을 만들고 사람을 초대하고 회의를 해야하는지 막막하죠~ 

그래서 준비했습니다! 

초보자도 쉽게 하는 Teams 사용방법으로 Teams에서 미팅 즉 회의를 만들고 세팅해서 온라인 회의하는 방법에 대해 알아보고 회의를 만들어보세요!

From. 스마트워크 주치의, 오마스.","초보자도 쉽게 하는 Teams 사용법  미팅 만들고 세팅해서 온라인 회의하기 이제 막 Teams를 이용하기 시작한 분들은 어떻게 미팅을 만들고 사람을 초대하고 회의를 해야하는지 막막하죠 

그래서 준비했습니다 

초보자도 쉽게 하는 Teams 사용방법으로 Teams에서 미팅 즉 회의를 만들고 세팅해서 온라인 회의하는 방법에 대해 알아보고 회의를 만들어보세요

From 스마트워크 주치의 오마스","Teams, 미팅, 온라인 회의, 초대, 세팅, 스마트워크, 회의"
